0.485	0.355	0.12	0.547	0.215	0.1615	0.14
0.49	0.38	0.14	0.7605	0.245	0.167	0.185
0.515	0.435	0.145	0.8815	0.292	0.206	0.255
0.57	0.465	0.16	0.8935	0.3145	0.2575	0.263
0.485	0.375	0.135	0.556	0.1925	0.1315	0.1685
0.46	0.34	0.135	0.495	0.1655	0.117	0.185
0.45	0.335	0.125	0.349	0.119	0.1055	0.115
0.515	0.38	0.135	0.6615	0.2875	0.2095	0.155
0.44	0.34	0.13	0.4195	0.153	0.1155	0.13
0.545	0.44	0.135	0.9185	0.429	0.2015	0.2375
0.55	0.45	0.15	1.0145	0.407	0.2015	0.2875
0.55	0.45	0.15	0.875	0.362	0.1755	0.2765
0.565	0.45	0.155	1.0595	0.4735	0.24	0.265
0.57	0.435	0.13	0.7535	0.349	0.1755	0.194
0.595	0.48	0.15	1.11	0.498	0.228	0.33
0.6	0.475	0.155	1.21	0.653	0.1695	0.3205
0.605	0.475	0.175	1.382	0.609	0.2325	0.3985
0.615	0.52	0.15	1.3435	0.629	0.2605	0.345
0.635	0.5	0.15	1.376	0.6495	0.361	0.31
0.66	0.52	0.19	1.558	0.755	0.298	0.4
0.67	0.585	0.16	1.309	0.5445	0.2945	0.413
0.57	0.45	0.155	1.195	0.5625	0.2565	0.295
0.57	0.45	0.155	1.1935	0.513	0.21	0.343
0.58	0.455	0.15	1.012	0.4985	0.2115	0.2835
0.61	0.475	0.155	1.168	0.554	0.239	0.3295
0.625	0.48	0.17	1.3525	0.6235	0.278	0.365
0.625	0.49	0.175	1.3325	0.5705	0.271	0.405
0.625	0.475	0.175	1.1435	0.4755	0.2475	0.349
0.635	0.525	0.185	1.4065	0.684	0.3	0.3745
0.64	0.505	0.155	1.4025	0.705	0.2655	0.335
0.64	0.5	0.175	1.394	0.4935	0.291	0.4
0.645	0.5	0.155	1.2205	0.6145	0.236	0.3185
0.645	0.5	0.16	1.2465	0.5475	0.327	0.3
0.645	0.515	0.15	1.212	0.515	0.2055	0.385
0.65	0.525	0.185	1.622	0.6645	0.3225	0.477
0.655	0.51	0.175	1.6525	0.8515	0.3365	0.403
0.66	0.495	0.195	1.6275	0.594	0.3595	0.485
0.675	0.57	0.225	1.587	0.739	0.2995	0.435
0.69	0.505	0.2	1.872	0.893	0.4015	0.48
0.695	0.535	0.175	1.8385	0.8035	0.396	0.503
0.715	0.565	0.175	1.9525	0.7645	0.4185	0.4135
0.54	0.42	0.14	0.6665	0.3125	0.138	0.1895
0.55	0.425	0.15	0.8315	0.411	0.1765	0.2165
0.575	0.45	0.16	1.068	0.556	0.214	0.2575
0.575	0.435	0.13	0.805	0.3155	0.2155	0.245
0.6	0.465	0.155	1.0165	0.512	0.2465	0.225
0.605	0.48	0.17	1.1835	0.582	0.2365	0.317
0.615	0.46	0.17	1.0565	0.4815	0.272	0.27
0.63	0.5	0.175	1.2645	0.5635	0.3065	0.3425
0.64	0.515	0.165	1.369	0.632	0.3415	0.358
0.645	0.53	0.195	1.39	0.6465	0.2945	0.3735
0.645	0.48	0.17	1.1345	0.528	0.254	0.305
0.655	0.51	0.175	1.415	0.5885	0.3725	0.364
0.685	0.52	0.165	1.519	0.699	0.3685	0.4
0.695	0.56	0.185	1.74	0.885	0.3715	0.4375
0.715	0.535	0.19	1.6755	0.889	0.313	0.42
0.72	0.58	0.195	2.103	1.0265	0.48	0.5375
0.72	0.55	0.2	1.9965	0.9035	0.469	0.5215
0.755	0.58	0.205	2.0065	0.8295	0.4015	0.595
0.52	0.4	0.13	0.5825	0.233	0.1365	0.18
0.53	0.42	0.155	0.81	0.4725	0.111	0.192
0.54	0.42	0.145	0.8655	0.4315	0.163	0.2175
0.545	0.43	0.15	0.7285	0.302	0.1315	0.2545
0.55	0.435	0.14	0.7535	0.3285	0.1555	0.2325
0.555	0.43	0.155	0.7395	0.3135	0.1435	0.28
0.56	0.445	0.155	1.224	0.5565	0.3225	0.2695
0.57	0.45	0.145	0.751	0.2825	0.2195	0.2215
0.57	0.435	0.17	0.873	0.382	0.183	0.2705
0.57	0.44	0.13	0.7665	0.347	0.1785	0.202
0.575	0.42	0.135	0.857	0.461	0.147	0.2125
0.575	0.46	0.155	0.892	0.4415	0.176	0.22
0.58	0.46	0.155	1.4395	0.6715	0.273	0.2955
0.58	0.455	0.135	0.7955	0.405	0.167	0.204
0.585	0.49	0.185	1.171	0.522	0.2535	0.335
0.585	0.475	0.16	1.0505	0.48	0.234	0.285
0.585	0.46	0.165	1.1135	0.5825	0.2345	0.274
0.585	0.47	0.165	1.409	0.8	0.229	0.295
0.585	0.475	0.15	1.065	0.5315	0.199	0.2885
0.59	0.455	0.155	0.8855	0.388	0.188	0.275
0.595	0.465	0.15	0.98	0.4115	0.196	0.2255
0.6	0.475	0.17	1.1315	0.508	0.272	0.309
0.6	0.475	0.15	1.12	0.565	0.2465	0.27
0.6	0.455	0.145	0.8895	0.419	0.1715	0.269
0.605	0.49	0.14	0.9755	0.419	0.206	0.315
0.61	0.45	0.15	0.871	0.407	0.1835	0.25
0.61	0.475	0.17	1.0265	0.435	0.2335	0.3035
0.61	0.48	0.17	1.137	0.4565	0.29	0.347
0.61	0.46	0.16	1	0.494	0.197	0.275
0.615	0.475	0.155	1.004	0.4475	0.193	0.2895
0.615	0.47	0.165	1.128	0.4465	0.2195	0.34
0.615	0.5	0.17	1.054	0.4845	0.228	0.295
0.615	0.475	0.17	1.129	0.4795	0.302	0.3
0.615	0.475	0.155	1.115	0.484	0.2115	0.355
0.62	0.51	0.175	1.2815	0.5715	0.2385	0.39
0.62	0.5	0.15	1.293	0.596	0.3135	0.354
0.62	0.475	0.16	1.1295	0.463	0.2685	0.33
0.63	0.475	0.145	1.0605	0.5165	0.2195	0.28
0.635	0.49	0.16	1.101	0.534	0.1865	0.3455
0.635	0.475	0.17	1.1935	0.5205	0.2695	0.3665
0.635	0.51	0.155	0.986	0.405	0.2255	0.31
0.64	0.525	0.18	1.3135	0.4865	0.2995	0.4075
0.645	0.5	0.195	1.401	0.6165	0.3515	0.3725
0.65	0.51	0.17	1.567	0.7245	0.349	0.391
0.655	0.525	0.19	1.3595	0.564	0.3215	0.3985
0.655	0.52	0.19	1.4545	0.6	0.3865	0.383
0.655	0.49	0.175	1.3585	0.6395	0.294	0.365
0.66	0.495	0.21	1.548	0.724	0.3525	0.3925
0.66	0.515	0.17	1.337	0.615	0.3125	0.3575
0.665	0.53	0.18	1.491	0.6345	0.342	0.435
0.67	0.505	0.175	1.0145	0.4375	0.271	0.3745
0.705	0.565	0.515	2.21	1.1075	0.4865	0.512
0.62	0.485	0.155	1.049	0.462	0.231	0.25
0.625	0.52	0.175	1.4105	0.691	0.322	0.3465
0.63	0.5	0.175	1.1105	0.467	0.268	0.329
0.63	0.49	0.225	1.336	0.6805	0.259	0.3245
0.635	0.505	0.145	1.1345	0.505	0.2655	0.315
0.645	0.515	0.175	1.546	0.7035	0.365	0.415
0.65	0.545	0.175	1.5245	0.59	0.326	0.495
0.65	0.515	0.175	1.466	0.677	0.3045	0.4
0.66	0.505	0.165	1.374	0.589	0.351	0.345
0.665	0.515	0.18	1.389	0.5945	0.324	0.395
0.67	0.51	0.175	1.5265	0.651	0.4475	0.345
0.67	0.5	0.19	1.519	0.616	0.388	0.415
0.705	0.56	0.165	1.675	0.797	0.4095	0.388
0.74	0.57	0.18	1.8725	0.9115	0.427	0.446
0.455	0.36	0.115	0.457	0.2085	0.0855	0.147
0.515	0.35	0.105	0.4745	0.213	0.123	0.1275
0.53	0.43	0.135	0.6255	0.245	0.1455	0.2135
0.54	0.455	0.14	0.972	0.419	0.255	0.269
0.54	0.425	0.13	0.7205	0.2955	0.169	0.225
0.55	0.435	0.14	0.7625	0.327	0.1685	0.259
0.56	0.445	0.15	0.8225	0.3685	0.187	0.236
0.56	0.425	0.135	0.849	0.3265	0.221	0.2645
0.565	0.43	0.15	0.831	0.4245	0.1735	0.219
0.57	0.43	0.145	0.833	0.354	0.144	0.2815
0.575	0.425	0.135	0.7965	0.364	0.196	0.239
0.575	0.47	0.155	1.116	0.509	0.238	0.34
0.575	0.47	0.185	0.985	0.3745	0.2175	0.355
0.575	0.45	0.135	0.807	0.3615	0.176	0.254
0.58	0.46	0.155	1.0335	0.469	0.2225	0.295
0.58	0.43	0.13	0.798	0.365	0.173	0.2285
0.585	0.445	0.14	0.913	0.4305	0.2205	0.253
0.59	0.49	0.165	1.207	0.559	0.235	0.309
0.59	0.45	0.145	1.022	0.428	0.268	0.265
0.595	0.45	0.14	0.838	0.3965	0.194	0.217
0.595	0.45	0.145	0.959	0.463	0.2065	0.2535
0.6	0.48	0.18	1.0645	0.4495	0.2455	0.325
0.6	0.47	0.16	1.194	0.5625	0.3045	0.2635
0.61	0.475	0.155	0.983	0.4565	0.228	0.266
0.61	0.465	0.16	1.0725	0.4835	0.2515	0.28
0.61	0.475	0.16	1.1155	0.3835	0.223	0.379
0.615	0.47	0.16	1.0175	0.473	0.2395	0.28
0.62	0.45	0.135	0.924	0.358	0.2265	0.2965
0.625	0.475	0.16	1.0845	0.5005	0.2355	0.3105
0.625	0.485	0.175	1.362	0.6765	0.2615	0.3705
0.63	0.485	0.165	1.233	0.6565	0.2315	0.3035
0.635	0.49	0.175	1.2435	0.5805	0.313	0.305
0.64	0.505	0.165	1.2235	0.5215	0.2695	0.36
0.64	0.515	0.18	1.247	0.5475	0.2925	0.3685
0.645	0.505	0.15	1.1605	0.519	0.2615	0.335
0.645	0.51	0.195	1.226	0.5885	0.2215	0.3745
0.645	0.5	0.175	1.3375	0.554	0.308	0.415
0.645	0.51	0.19	1.363	0.573	0.362	0.36
0.655	0.55	0.18	1.274	0.586	0.281	0.365
0.66	0.53	0.195	1.5505	0.6505	0.3295	0.495
0.67	0.55	0.155	1.566	0.858	0.339	0.354
0.675	0.51	0.195	1.382	0.6045	0.3175	0.3965
0.68	0.52	0.195	1.4535	0.592	0.391	0.4125
0.7	0.565	0.175	1.8565	0.8445	0.3935	0.54
0.71	0.54	0.205	1.5805	0.802	0.287	0.435
0.72	0.57	0.2	1.8275	0.919	0.366	0.485
0.465	0.325	0.14	0.7615	0.362	0.1535	0.209
0.525	0.365	0.17	0.9605	0.438	0.2225	0.276
0.545	0.415	0.2	1.358	0.567	0.318	0.403
0.55	0.38	0.165	1.205	0.543	0.294	0.3345
0.55	0.42	0.16	1.3405	0.6325	0.311	0.344
0.575	0.44	0.185	1.025	0.5075	0.2245	0.2485
0.575	0.45	0.13	0.8145	0.403	0.1715	0.213
0.58	0.43	0.17	1.48	0.6535	0.324	0.4155
0.585	0.455	0.145	0.953	0.3945	0.2685	0.258
0.605	0.475	0.15	1.15	0.575	0.232	0.297
0.615	0.455	0.145	1.1155	0.5045	0.238	0.315
0.62	0.47	0.145	1.0865	0.511	0.2715	0.2565
0.635	0.475	0.15	1.1845	0.533	0.307	0.291
0.65	0.485	0.16	1.7395	0.5715	0.2785	0.3075
0.655	0.545	0.19	1.4245	0.6325	0.333	0.378
0.675	0.53	0.175	1.4465	0.6775	0.33	0.389
0.695	0.55	0.185	1.679	0.805	0.4015	0.3965
0.51	0.4	0.12	0.7005	0.347	0.1105	0.195
0.515	0.415	0.135	0.7125	0.285	0.152	0.245
0.515	0.42	0.15	0.6725	0.2555	0.1335	0.235
0.52	0.385	0.115	0.581	0.2555	0.156	0.143
0.545	0.425	0.14	0.8145	0.305	0.231	0.244
0.55	0.435	0.14	0.7995	0.295	0.1905	0.238
0.565	0.46	0.155	0.8715	0.3755	0.215	0.25
0.575	0.435	0.135	0.992	0.432	0.2225	0.239
0.575	0.445	0.145	0.876	0.3795	0.1615	0.27
0.575	0.45	0.135	0.8715	0.45	0.162	0.225
0.58	0.5	0.165	0.925	0.37	0.185	0.3005
0.58	0.44	0.15	1.0465	0.518	0.2185	0.2795
0.58	0.44	0.145	0.7905	0.3525	0.1645	0.242
0.595	0.455	0.15	0.886	0.4315	0.201	0.223
0.6	0.475	0.15	0.99	0.386	0.2195	0.3105
0.605	0.49	0.165	1.071	0.482	0.1935	0.352
0.605	0.47	0.18	1.1155	0.479	0.2565	0.321
0.61	0.46	0.145	1.1185	0.478	0.2945	0.2985
0.615	0.495	0.2	1.219	0.564	0.227	0.3885
0.625	0.505	0.185	1.1565	0.52	0.2405	0.3535
0.635	0.515	0.165	1.229	0.5055	0.2975	0.3535
0.64	0.48	0.145	1.1145	0.508	0.24	0.34
0.64	0.515	0.165	1.3115	0.4945	0.2555	0.41
0.64	0.49	0.135	1.1	0.488	0.2505	0.2925
0.65	0.52	0.15	1.238	0.5495	0.296	0.3305
0.65	0.51	0.185	1.375	0.531	0.384	0.3985
0.655	0.525	0.175	1.348	0.5855	0.2605	0.394
0.66	0.535	0.205	1.4415	0.5925	0.2775	0.49
0.665	0.5	0.15	1.2475	0.4625	0.2955	0.3595
0.68	0.54	0.155	1.534	0.671	0.379	0.384
0.685	0.535	0.155	1.3845	0.6615	0.2145	0.4075
0.705	0.535	0.22	1.866	0.929	0.3835	0.4395
0.47	0.365	0.135	0.522	0.2395	0.1525	0.145
0.47	0.375	0.105	0.441	0.167	0.0865	0.145
0.505	0.385	0.115	0.4825	0.21	0.1035	0.1535
0.55	0.47	0.15	0.9205	0.381	0.2435	0.2675
0.57	0.435	0.15	0.8295	0.3875	0.156	0.245
0.59	0.465	0.165	1.115	0.5165	0.273	0.275
0.6	0.45	0.14	0.837	0.37	0.177	0.2425
0.61	0.49	0.16	1.112	0.465	0.228	0.341
0.54	0.385	0.14	0.7655	0.3265	0.116	0.2365
0.6	0.47	0.19	1.1345	0.492	0.2595	0.3375
0.665	0.525	0.21	1.644	0.818	0.3395	0.4275
0.705	0.57	0.185	1.761	0.747	0.3725	0.488
0.71	0.5	0.15	1.3165	0.6835	0.2815	0.28
0.73	0.555	0.18	1.6895	0.6555	0.1965	0.4935
0.53	0.425	0.13	0.7455	0.2995	0.1355	0.245
0.4	0.31	0.115	0.3465	0.1475	0.0695	0.115
0.37	0.29	0.1	0.25	0.1025	0.0505	0.085
0.585	0.48	0.185	1.04	0.434	0.265	0.285
0.5	0.4	0.125	0.5765	0.2395	0.126	0.185
0.52	0.41	0.125	0.6985	0.2945	0.1625	0.215
0.59	0.455	0.175	0.966	0.391	0.2455	0.31
0.45	0.36	0.125	0.5065	0.222	0.105	0.16
0.47	0.37	0.105	0.4665	0.2025	0.1015	0.155
0.445	0.355	0.11	0.4415	0.1805	0.1035	0.1505
0.55	0.44	0.135	0.879	0.368	0.2095	0.265
0.595	0.465	0.125	0.799	0.3245	0.2	0.23
0.49	0.37	0.14	0.585	0.243	0.115	0.195
0.405	0.305	0.105	0.3625	0.1565	0.0705	0.125
0.455	0.35	0.14	0.5725	0.1965	0.1325	0.175
0.465	0.36	0.13	0.5265	0.2105	0.1185	0.165
0.38	0.325	0.11	0.3105	0.12	0.074	0.105
0.55	0.46	0.175	0.869	0.3155	0.1825	0.32
0.525	0.405	0.135	0.7575	0.3305	0.216	0.195
0.495	0.385	0.13	0.6905	0.3125	0.179	0.175
0.58	0.475	0.155	0.974	0.4305	0.23	0.285
0.475	0.375	0.12	0.563	0.2525	0.1205	0.185
0.52	0.415	0.145	0.8045	0.3325	0.1725	0.285
0.48	0.405	0.13	0.6375	0.277	0.1445	0.21
0.52	0.425	0.15	0.813	0.385	0.2015	0.23
0.4	0.31	0.1	0.2875	0.1145	0.0635	0.095
0.415	0.305	0.105	0.3605	0.12	0.082	0.1
0.34	0.275	0.09	0.2065	0.0725	0.043	0.07
0.36	0.265	0.09	0.2165	0.096	0.037	0.0735
0.515	0.375	0.14	0.6505	0.2495	0.141	0.2215
0.37	0.29	0.09	0.241	0.11	0.045	0.069
0.33	0.25	0.09	0.197	0.085	0.041	0.0605
0.29	0.225	0.08	0.1295	0.0535	0.026	0.045
0.58	0.46	0.185	1.017	0.3515	0.2	0.32
0.505	0.375	0.115	0.5895	0.2635	0.12	0.167
0.4	0.315	0.105	0.287	0.1135	0.037	0.113
0.465	0.36	0.12	0.4765	0.192	0.1125	0.16
0.41	0.315	0.11	0.321	0.1255	0.0655	0.095
0.53	0.385	0.125	0.6695	0.289	0.151	0.18
0.54	0.415	0.17	0.879	0.339	0.208	0.255
0.42	0.33	0.125	0.463	0.186	0.11	0.145
0.35	0.26	0.09	0.198	0.0725	0.056	0.06
0.515	0.395	0.165	0.7565	0.1905	0.17	0.3205
0.475	0.365	0.12	0.53	0.2505	0.0975	0.1625
0.595	0.49	0.185	1.185	0.482	0.2015	0.361
0.605	0.475	0.175	1.201	0.5395	0.275	0.309
0.625	0.49	0.155	1.33	0.6675	0.259	0.33
0.63	0.5	0.185	1.362	0.5785	0.3125	0.384
0.7	0.525	0.19	1.6015	0.707	0.365	0.43
0.73	0.57	0.165	2.0165	1.0685	0.418	0.435
0.615	0.485	0.16	1.1575	0.5005	0.2495	0.315
0.615	0.5	0.165	1.327	0.6	0.3015	0.355
0.62	0.485	0.175	1.2155	0.545	0.253	0.345
0.625	0.48	0.17	1.3555	0.671	0.268	0.3385
0.695	0.55	0.155	1.8495	0.767	0.442	0.4175
0.705	0.56	0.205	2.381	0.9915	0.5005	0.624
0.77	0.6	0.215	2.1945	1.0515	0.482	0.584
0.6	0.49	0.21	1.9875	1.005	0.419	0.491
0.605	0.48	0.15	1.079	0.4505	0.2835	0.293
0.615	0.475	0.175	1.103	0.4635	0.3095	0.2725
0.62	0.48	0.15	1.1015	0.4965	0.243	0.305
0.625	0.48	0.145	1.085	0.4645	0.2445	0.327
0.63	0.51	0.175	1.3415	0.6575	0.262	0.375
0.65	0.535	0.175	1.2895	0.6095	0.2765	0.344
0.66	0.515	0.165	1.4465	0.694	0.298	0.3755
0.7	0.525	0.175	1.7585	0.8745	0.3615	0.47
0.49	0.365	0.125	0.5585	0.252	0.126	0.1615
0.525	0.415	0.15	0.7055	0.329	0.147	0.199
0.535	0.43	0.155	0.7845	0.3285	0.169	0.245
0.55	0.43	0.145	0.712	0.3025	0.152	0.225
0.55	0.425	0.145	0.89	0.4325	0.171	0.236
0.55	0.425	0.135	0.656	0.257	0.17	0.203
0.56	0.44	0.14	0.825	0.402	0.139	0.245
0.57	0.445	0.155	1.017	0.5265	0.2025	0.265
0.58	0.44	0.175	1.2255	0.5405	0.2705	0.3265
0.585	0.46	0.145	0.8465	0.339	0.167	0.295
0.585	0.465	0.165	0.885	0.4025	0.1625	0.274
0.59	0.475	0.14	0.977	0.4625	0.2025	0.275
0.595	0.475	0.14	1.0305	0.4925	0.217	0.278
0.61	0.48	0.185	1.3065	0.6895	0.2915	0.29
0.615	0.46	0.15	1.0265	0.4935	0.201	0.2745
0.62	0.48	0.165	1.0125	0.5325	0.4365	0.324
0.625	0.5	0.14	1.096	0.5445	0.2165	0.295
0.625	0.49	0.165	1.205	0.5175	0.3105	0.3465
0.63	0.475	0.155	1.0005	0.452	0.252	0.265
0.63	0.525	0.195	1.3135	0.4935	0.2565	0.465
0.64	0.485	0.15	1.098	0.5195	0.222	0.3175
0.64	0.495	0.17	1.139	0.5395	0.282	0.285
0.64	0.515	0.08	1.042	0.515	0.1755	0.175
0.72	0.55	0.205	2.165	1.1055	0.525	0.404
0.59	0.455	0.15	0.976	0.465	0.2055	0.2765
0.6	0.45	0.16	1.142	0.539	0.225	0.307
0.605	0.475	0.19	1.1255	0.59	0.247	0.26
0.62	0.48	0.17	1.1045	0.535	0.25	0.287
0.625	0.475	0.175	1.3405	0.656	0.283	0.337
0.63	0.49	0.165	1.2005	0.575	0.273	0.294
0.63	0.485	0.16	1.243	0.623	0.275	0.3
0.72	0.55	0.18	1.52	0.637	0.325	0.435
0.735	0.57	0.21	2.2355	1.1705	0.463	0.5315
0.53	0.405	0.15	0.8315	0.352	0.187	0.2525
0.54	0.415	0.11	0.619	0.2755	0.15	0.1765
0.545	0.43	0.15	0.742	0.3525	0.158	0.208
0.58	0.46	0.15	1.049	0.5205	0.1935	0.305
0.59	0.475	0.145	0.9745	0.4675	0.207	0.259
0.595	0.47	0.155	1.2015	0.492	0.3865	0.265
0.595	0.46	0.17	1.1295	0.57	0.2555	0.265
0.6	0.48	0.17	1.056	0.4575	0.2435	0.3135
0.6	0.45	0.195	1.34	0.617	0.3255	0.3605
0.605	0.48	0.155	0.9995	0.425	0.1985	0.3
0.615	0.455	0.15	0.9335	0.382	0.247	0.2615
0.615	0.495	0.165	1.198	0.5415	0.2865	0.3185
0.62	0.475	0.195	1.3585	0.5935	0.3365	0.3745
0.625	0.515	0.165	1.217	0.667	0.2065	0.3115
0.625	0.49	0.145	0.92	0.437	0.1735	0.28
0.625	0.49	0.12	0.8765	0.456	0.18	0.233
0.63	0.48	0.165	1.2615	0.5505	0.277	0.3885
0.63	0.485	0.185	1.167	0.548	0.2485	0.34
0.635	0.485	0.18	1.1795	0.4785	0.2775	0.355
0.66	0.525	0.18	1.5965	0.7765	0.397	0.3605
0.665	0.51	0.175	1.3805	0.675	0.2985	0.325
0.67	0.54	0.175	1.482	0.739	0.2925	0.365
0.685	0.505	0.19	1.533	0.667	0.4055	0.41
0.535	0.4	0.15	1.224	0.618	0.275	0.2875
0.555	0.405	0.19	1.406	0.6115	0.342	0.389
0.62	0.5	0.17	1.148	0.5475	0.22	0.3315
0.645	0.505	0.185	1.463	0.592	0.3905	0.416
0.655	0.505	0.175	1.2905	0.6205	0.2965	0.326
0.54	0.42	0.19	0.6855	0.293	0.163	0.38
0.55	0.405	0.15	0.6755	0.3015	0.1465	0.21
0.57	0.45	0.145	0.95	0.4005	0.2235	0.2845
0.57	0.47	0.14	0.871	0.385	0.211	0.2315
0.575	0.445	0.14	0.737	0.325	0.1405	0.237
0.58	0.435	0.155	0.8785	0.425	0.1685	0.2425
0.63	0.495	0.18	1.31	0.495	0.295	0.4695
0.66	0.53	0.18	1.5175	0.7765	0.302	0.401
0.665	0.525	0.155	1.3575	0.5325	0.3045	0.4485
0.685	0.51	0.165	1.545	0.686	0.3775	0.4055
0.46	0.355	0.14	0.491	0.207	0.115	0.174
0.495	0.38	0.12	0.474	0.197	0.1065	0.1545
0.58	0.43	0.125	0.9115	0.446	0.2075	0.121
0.66	0.525	0.2	1.489	0.6065	0.3795	0.421
0.465	0.405	0.135	0.7775	0.436	0.1715	0.1455
